P(topic 1),P(topic 2),P(topic 3)
0.095172554,0.8094486,0.095378876
0.09802898,0.80394495,0.09802606
0.10736444,0.7854795,0.10715598
0.07267347,0.85464764,0.072678894
0.052136663,0.8957291,0.05213419
0.05773915,0.884531,0.057729803
0.05130821,0.8971976,0.05149421
0.05597901,0.8880433,0.055977765
0.015428381,0.9684783,0.016093379
0.05189213,0.8962213,0.051886633
0.08062819,0.8387076,0.080664195
0.054350037,0.89133817,0.054311804
0.06189188,0.8762464,0.061861746
0.0565685,0.8870322,0.05639934
0.095575,0.8088584,0.095566615
0.080518484,0.8389833,0.08049817
0.06700439,0.86602736,0.06696825
0.050128363,0.8997516,0.050119966
0.085378595,0.829318,0.08530341
0.065033704,0.87046635,0.06449988
0.053208895,0.8936188,0.05317228
0.024792057,0.95052445,0.024683537
0.21466672,0.72481924,0.060514014
0.046951663,0.9060239,0.047024433
0.07165893,0.8573876,0.07095348
0.049803194,0.9004002,0.049796537
0.07090414,0.85822546,0.07087037
0.08443334,0.8312583,0.084308304
0.10111392,0.7977684,0.101117656
0.07076725,0.85835606,0.07087663
0.055728514,0.8887575,0.055513915
0.083764575,0.83259755,0.08363791
0.085144565,0.82971334,0.08514211
0.04997818,0.22525421,0.7247676
0.05102297,0.8744112,0.0745658
0.060974598,0.24633557,0.69268984
0.06434723,0.8714326,0.06422022
0.5292481,0.3303758,0.14037605
0.06776343,0.8645429,0.06769375
0.052615903,0.89475024,0.052633833
0.059880994,0.88039607,0.059722915
0.056228917,0.7512496,0.1925214
0.053938832,0.89186263,0.05419854
0.06449669,0.87099296,0.064510345
0.052355364,0.89532727,0.052317366
0.019855473,0.9548689,0.025275648
0.07100491,0.85685307,0.07214206
0.054195635,0.89163435,0.054169957
0.08210559,0.83579975,0.08209465
0.05155028,0.8969083,0.051541388
0.054039553,0.8919093,0.054051124
0.049167167,0.9016973,0.049135532
0.0512883,0.89745176,0.05125996
0.054899774,0.8901963,0.054903857
0.0552629,0.8895165,0.05522057
0.052273545,0.8955282,0.052198276
0.38029197,0.5682234,0.05148462
0.08666202,0.8267286,0.08660941
0.06093844,0.87821996,0.06084161
0.054215897,0.89166975,0.054114323
0.05062425,0.8988191,0.050556704
0.09188739,0.81622565,0.091886945
0.092567354,0.8148609,0.09257176
0.05163786,0.89675784,0.05160429
0.057170086,0.8856728,0.05715711
0.09632928,0.80734366,0.09632705
0.05946901,0.88180524,0.058725752
0.066084936,0.86789775,0.06601734
0.06598182,0.86804414,0.06597403
0.100806266,0.79839,0.10080376
0.055803444,0.8886225,0.05557408
0.059193086,0.88167703,0.059129957
0.052832663,0.89428765,0.052879676
0.050601523,0.89862883,0.050769694
0.05142077,0.8971751,0.051404152
0.049509797,0.90103096,0.04945931
0.083093785,0.8338458,0.083060406
0.057003498,0.8860247,0.05697178
0.063296534,0.8734966,0.06320687
0.08413598,0.83173615,0.08412781
0.06979804,0.8604098,0.06979212
0.047681093,0.9046577,0.047661174
0.066913016,0.86618567,0.0669013
0.07726734,0.8454115,0.0773212
0.070817895,0.8583656,0.070816465
0.08275796,0.83450335,0.08273867
0.062169775,0.8756724,0.062157802
0.10005017,0.7999025,0.100047305
0.074545145,0.8509238,0.07453113
0.10344299,0.79330033,0.103256665
0.05566785,0.8887336,0.055598557
0.049388103,0.901267,0.04934488
0.13854818,0.737451,0.12400079
0.053021554,0.8936022,0.053376243
0.09532289,0.8094206,0.09525658
0.071791075,0.8564224,0.071786486
0.078787774,0.8425258,0.07868637
0.053264856,0.8934751,0.053260032
0.058127183,0.883751,0.05812188
0.09707335,0.8058627,0.09706391
0.0909168,0.8182344,0.090848766
0.068385795,0.8628031,0.06881113
0.7908227,0.10379472,0.10538265
0.05454056,0.8910295,0.05442997
0.049740434,0.9004756,0.049783945
0.057743594,0.88469946,0.057556953
0.023756517,0.95365405,0.022589417
0.068740435,0.8611718,0.07008778
0.0804236,0.83911,0.08046637
0.0474592,0.90509444,0.047446348
0.057083346,0.8857866,0.057130024
0.050383672,0.8991759,0.05044046
0.051256135,0.897492,0.05125189
0.096074566,0.80798393,0.095941484
0.09717346,0.8056592,0.09716736
0.05404639,0.8919736,0.053979944
0.08401406,0.8321909,0.083795026
0.081089154,0.837824,0.08108684
0.09055152,0.8190169,0.09043164
0.12311721,0.75376624,0.12311653
0.101889804,0.7962206,0.101889595
0.08788959,0.8241732,0.08793725
0.09423672,0.8116065,0.09415675
0.05546767,0.8891325,0.055399805
0.0666893,0.8666568,0.06665383
0.83626527,0.08097876,0.08275604
0.055280622,0.88952875,0.055190608
0.0523857,0.8952557,0.05235862
0.056561697,0.8869431,0.05649519
0.055627003,0.8887612,0.055611722
0.047434963,0.90513563,0.04742946
0.087599434,0.8248125,0.087588124
0.09624532,0.8083645,0.09539019
0.051410165,0.8972088,0.05138102
0.04904755,0.9014473,0.049505122
0.07024349,0.85199463,0.07776192
0.06443854,0.8709873,0.064574115
0.07521169,0.8497483,0.07503993
0.049333617,0.89957106,0.051095337
0.12599957,0.74799675,0.12600365
0.10569501,0.4242478,0.47005716
0.08208647,0.83582354,0.082090035
0.05702882,0.8819508,0.061020356
0.5869259,0.31472033,0.09835377
0.06679873,0.8664081,0.06679317
0.0974484,0.8051035,0.09744815
0.047936942,0.9035464,0.048516706
0.06837746,0.35504735,0.57657516
0.054555997,0.8909944,0.0544496
0.05144152,0.89700085,0.051557597
0.107974455,0.784027,0.10799856
0.054914683,0.89021343,0.054871917
0.11899273,0.17369273,0.70731455
0.074143186,0.8517191,0.07413768
0.052822098,0.8944977,0.05268022
0.09256793,0.81499076,0.09244132
0.048489515,0.9029977,0.048512805
0.05450446,0.891103,0.054392494
0.052954003,0.8941087,0.052937277
0.057964925,0.8840842,0.05795081
0.06745005,0.86509836,0.06745156
0.059610985,0.87772363,0.06266533
0.04985606,0.9004464,0.049697537
0.05386392,0.8923538,0.053782307
0.056069117,0.8880831,0.055847708
0.09543178,0.8091396,0.0954286
0.08668085,0.8266537,0.086665496
0.05459059,0.8908909,0.05451851
0.050895955,0.89817774,0.05092626
0.057497952,0.8851033,0.057398695
0.05038602,0.8992766,0.05033734
0.05221865,0.8955705,0.052210823
0.104456216,0.79108787,0.10445592
0.051506307,0.8970806,0.05141308
0.051655885,0.8967543,0.0515898
0.088187315,0.3936055,0.51820713
0.081347845,0.83730274,0.08134945
0.050335392,0.8993162,0.050348453
0.052347723,0.8952901,0.052362144
0.06289345,0.87423646,0.062870085
0.05454204,0.890967,0.054490954
0.106393,0.7872114,0.10639555
0.079051316,0.8419885,0.078960136
0.05958832,0.7326997,0.20771196
0.06321753,0.87357426,0.06320828
0.054247018,0.8912589,0.054494172
0.079899766,0.8402354,0.07986487
0.052772157,0.89456296,0.0526649
0.2540562,0.69337666,0.052567113
0.10146144,0.79710776,0.101430856
0.080922216,0.8382525,0.0808253
0.049658444,0.90071154,0.049629994
0.07077864,0.85844696,0.07077446
0.09648998,0.80723923,0.0962708
0.107377134,0.78525186,0.10737107
0.08151151,0.83708537,0.08140314
0.08346015,0.83285075,0.08368919
0.05588155,0.88829833,0.055820152
0.015846333,0.967977,0.01617671
0.073145054,0.85375226,0.07310271
0.051808417,0.8958182,0.05237338
0.054922055,0.89013237,0.0549456
0.07052155,0.8590166,0.07046191
0.1137045,0.77259016,0.11370534
0.062006254,0.8759886,0.062005136
0.0830483,0.8339088,0.0830429
0.1015175,0.79696506,0.10151744
0.07781221,0.5842989,0.33788887
0.051041905,0.89786685,0.051091295
0.055645183,0.8883893,0.05596553
0.054770555,0.89036447,0.054864928
0.05814067,0.8838176,0.058041774
0.10614126,0.7881541,0.10570462
0.07306502,0.85387295,0.07306204
0.049223762,0.90156317,0.04921305
0.05948972,0.8812545,0.059255805
0.09165676,0.8167457,0.09159758
0.062191397,0.8756165,0.06219219
0.053083535,0.89388674,0.053029697
0.057059713,0.8859583,0.056981925
0.051693738,0.89673084,0.051575456
0.111703455,0.7766723,0.11162426
0.052765343,0.89445895,0.052775722
0.055884127,0.88801575,0.056100115
0.05164586,0.89672565,0.051628463
0.05430321,0.8914845,0.054212317
0.36959916,0.5171142,0.11328661
0.04846457,0.9031206,0.048414815
0.06312438,0.87372595,0.0631497
0.052694436,0.89461166,0.052693915
0.06410748,0.871793,0.06409955
0.11384949,0.77224195,0.11390856
0.077147506,0.84586406,0.076988414
0.05013637,0.89973545,0.050128255
0.05038991,0.89940286,0.050207235
0.11064049,0.778729,0.11063049
0.052250437,0.8956009,0.052148644
0.050854497,0.89826983,0.050875638
0.10089054,0.79827034,0.100839116
0.07025347,0.85955954,0.07018695
0.054079868,0.8918398,0.054080382
0.09338232,0.8132342,0.093383454
0.05241495,0.8953385,0.052246585
0.051986188,0.89587015,0.05214367
0.08283745,0.83436453,0.08279793
0.07177697,0.8564581,0.07176488
0.07263901,0.77432996,0.15303104
0.04725087,0.9055049,0.047244206
0.05069435,0.89858955,0.050716132
0.057269007,0.8866861,0.056044973
0.05457826,0.8909126,0.054509103
0.071471505,0.85706216,0.07146627
0.103066035,0.79388183,0.10305215
0.054891165,0.84400094,0.10110786
0.09476378,0.8105268,0.094709404
0.1059174,0.78816223,0.10592033
0.055737194,0.8886633,0.05559952
0.09022746,0.8195485,0.0902241
0.08963292,0.86001027,0.050356794
0.049825553,0.90036136,0.049813114
0.08656978,0.826864,0.08656622
0.076152146,0.84789443,0.0759534
0.25463712,0.65044254,0.09492031
0.054741263,0.8905967,0.054662026
0.076148175,0.8477135,0.07613836
0.05490956,0.8899368,0.055153638
0.05168881,0.89662695,0.051684238
0.08374735,0.8325059,0.083746776
0.07734974,0.84529746,0.077352814
0.069785975,0.86011875,0.07009531
0.05215186,0.8956728,0.052175347
0.109233364,0.78152734,0.10923933
0.04896194,0.9018429,0.049195163
0.060984783,0.8780916,0.060923673
0.04137842,0.918938,0.039683554
0.057270974,0.8855664,0.057162628
0.05560282,0.8887971,0.05560003
0.072802044,0.7009721,0.22622591
0.052707586,0.89462006,0.052672382
0.052221686,0.895196,0.05258234
0.059857305,0.88028395,0.059858702
0.056720823,0.8865958,0.05668339
0.054766573,0.89040786,0.05482552
0.053435385,0.8927229,0.053841755
0.053353444,0.8934059,0.05324063
0.091417424,0.8358761,0.07270648
0.053137165,0.8937245,0.05313831
0.050502248,0.89895004,0.050547667
0.058048844,0.8837558,0.058195353
0.10222517,0.7956526,0.10212218
0.05080988,0.89847165,0.05071849
0.059581567,0.88061744,0.059801023
0.08592879,0.8282841,0.08578721
0.107855566,0.78429353,0.10785091
0.06959003,0.86109,0.069320016
0.07196216,0.8560871,0.07195083
0.09460874,0.81093574,0.09445559
0.05023517,0.8995511,0.050213747
0.13106005,0.73800355,0.13093647
0.1026119,0.7947798,0.10260832
0.05419829,0.891598,0.05420375
0.049310125,0.5305518,0.4201381
0.061132327,0.8776546,0.061213143
0.09459772,0.8108044,0.094597846
0.056545224,0.8869097,0.056545027
0.048777092,0.9024985,0.048724387
0.08537279,0.8291774,0.085449845
0.090433046,0.81912786,0.090439096
0.05809283,0.8839821,0.057925038
0.052318342,0.89546204,0.052219577
0.060944576,0.820008,0.119047426
0.017951513,0.9645789,0.017469548
0.05026138,0.8997875,0.049951147
0.08968792,0.82062227,0.089689806
0.048372775,0.90320975,0.048417516
0.06982351,0.86270624,0.06747022
0.049854066,0.900281,0.049864955
0.05284027,0.5797975,0.3673623
0.05199285,0.8962489,0.051758297
0.09152293,0.8169581,0.09151886
0.04797397,0.90386885,0.048157223
0.088482186,0.8189726,0.092545226
0.094807096,0.8103853,0.094807625
0.07469454,0.85067487,0.074630596
0.040441263,0.9191556,0.040403247
0.07207724,0.85590833,0.07201442
0.054146588,0.891724,0.05412941
0.0759821,0.8480385,0.07597939
0.053233262,0.8936373,0.053129457
0.049932003,0.89996284,0.050105166
0.053312685,0.8935835,0.053103805
0.054957885,0.89053005,0.054512072
0.05535556,0.8893534,0.055291034
0.055804003,0.88844097,0.055755068
0.056549992,0.8852167,0.058233365
0.07433177,0.8515003,0.074167974
0.054251354,0.8915067,0.054241985
0.056746665,0.8867235,0.056529853
0.052166723,0.8956717,0.05216153
0.054037895,0.8918727,0.0540894
0.055379003,0.88937354,0.055247456
0.058390725,0.39165276,0.5499565
0.059953436,0.8802314,0.05981519
0.31375194,0.62837255,0.057875514
0.0824207,0.83519304,0.08238627
0.062041838,0.87615544,0.06180269
0.051652323,0.8967369,0.051610738
0.08963248,0.8207315,0.089635976
0.026665285,0.94698524,0.026349489
0.048900686,0.90220904,0.04889024
0.049900245,0.9001863,0.04991349
0.0548523,0.89039445,0.054753233
0.05206637,0.89589936,0.05203426
0.08739662,0.8252085,0.08739491
0.05539905,0.88944316,0.05515772
0.04180874,0.9164261,0.04176513
0.066552795,0.86696875,0.066478476
0.06847166,0.86312795,0.068400346
0.05610678,0.888018,0.055875216
0.052070744,0.8959503,0.051978968
0.0658219,0.8683564,0.06582166
0.047241207,0.9039549,0.048803896
0.08475408,0.8304919,0.08475402
0.08985718,0.8202975,0.089845344
0.06652672,0.86695296,0.06652032
0.05144087,0.897136,0.05142318
0.054005012,0.891989,0.054005995
0.050264366,0.89949244,0.05024323
0.07574354,0.8485224,0.07573407
0.053353447,0.8928111,0.053835507
0.06681478,0.8664177,0.06676756
0.0511869,0.89760554,0.051207535
0.094774015,0.5431841,0.3620419
0.053798735,0.89250666,0.053694595
0.05171365,0.8966331,0.05165321
0.058883257,0.8812618,0.059854932
0.061799195,0.8764032,0.061797615
0.053968262,0.892108,0.053923674
0.052713834,0.33466673,0.61261946
0.050417732,0.89851564,0.051066633
0.05271364,0.89463353,0.052652802
0.054917306,0.8902036,0.054879107
0.06791478,0.8641785,0.06790671
0.051435966,0.89714074,0.051423296
0.07037334,0.85925347,0.07037323
0.054561436,0.89085126,0.05458731
0.11805862,0.76397705,0.117964305
0.0877178,0.82458746,0.08769475
0.05675129,0.8864987,0.056750055
0.08559969,0.8288092,0.085591145
0.07603328,0.8479302,0.076036535
0.04965573,0.90068704,0.049657237
0.05644221,0.8873804,0.05617738
0.052582324,0.8948726,0.052545097
0.05217316,0.89556694,0.05225994
0.08821558,0.8235542,0.08823021
0.10294059,0.7942663,0.102793165
0.05760408,0.88483244,0.057563458
0.08621955,0.82752544,0.086255
0.048010938,0.33756283,0.61442626
0.053203948,0.8934323,0.053363718
0.12720156,0.74562293,0.12717557
0.05416271,0.8915156,0.054321587
0.05423798,0.89157474,0.054187264
0.09983755,0.80049074,0.09967171
0.05476914,0.89080244,0.054428432
0.05466349,0.6318528,0.31348372
0.05279955,0.8945636,0.052636843
0.049767192,0.9005817,0.049651098
0.103276335,0.7941887,0.10253496
0.060961813,0.87818426,0.060853988
0.055679493,0.888473,0.055847485
0.05870169,0.88265795,0.05864036
0.05469675,0.69755787,0.24774542
0.052421108,0.89516,0.05241887
0.08775323,0.824561,0.08768576
0.054989517,0.8900636,0.054946933
0.053578213,0.89286757,0.053554244
0.06897747,0.86210096,0.06892158
0.05540752,0.8892563,0.05533621
0.074119136,0.8517522,0.07412862
0.089962706,0.82023555,0.08980175
0.053954747,0.8922418,0.0538035
0.10726445,0.7854756,0.10725997
0.05320908,0.8936786,0.053112313
0.050487403,0.8989837,0.050528876
0.08302814,0.83389926,0.08307256
0.05454002,0.89093256,0.054527383
0.022625826,0.95368874,0.023685446
0.06462348,0.7372443,0.19813223
0.053261682,0.8935144,0.053223867
0.082569696,0.8348639,0.08256645
0.08841346,0.82326806,0.08831844
0.08764828,0.8247136,0.08763815
0.055141076,0.88972545,0.055133436
0.05703873,0.31054804,0.6324132
0.08914385,0.8216671,0.08918913
0.054527335,0.8909488,0.054523822
0.07096535,0.8580701,0.070964605
0.059508726,0.19086045,0.7496308
0.053166527,0.89361227,0.053221263
0.06689429,0.8662348,0.06687096
0.05080307,0.89853215,0.050664805
0.052638646,0.89476645,0.052594908
0.055375833,0.8893516,0.05527253
0.058841236,0.8821859,0.0589729
0.06851863,0.86299884,0.06848261
0.08328347,0.8334546,0.08326185
0.08907478,0.82172894,0.089196265
0.051226247,0.8976508,0.051123008
0.054543894,0.8909695,0.054486558
0.08435425,0.83120304,0.08444269
0.049240805,0.9014876,0.049271572
0.10524753,0.78952265,0.10522984
0.07246859,0.8550449,0.072486475
0.050395213,0.8992297,0.050375067
0.07835976,0.17327206,0.7483682
0.060714033,0.87847114,0.0608148
0.052785162,0.89433247,0.052882366
0.05439143,0.8924563,0.05315223
0.051907223,0.89622366,0.051869124
0.10123367,0.7975406,0.10122573
0.11233737,0.77533346,0.1123292
0.048300326,0.90343153,0.048268124
0.06420758,0.87181455,0.063977905
0.0510952,0.8978452,0.051059566
0.05919449,0.8811273,0.059678227
0.055771723,0.88890845,0.055319835
0.10342349,0.79318726,0.103389256
0.11268507,0.77463174,0.11268321
0.10725844,0.7854831,0.107258484
0.05430361,0.89143527,0.054261092
0.05364399,0.8927626,0.05359337
0.06373979,0.87250197,0.06375816
0.10108025,0.7978232,0.101096526
0.022317534,0.9547139,0.022968562
0.05292139,0.89429784,0.05278075
0.3481894,0.56267166,0.089138955
0.06398084,0.8722191,0.06380007
0.054821413,0.8903797,0.054798894
0.10816381,0.7836738,0.10816231
0.0960434,0.8079126,0.096044004
0.054922417,0.8901937,0.054883853
0.074560314,0.85100394,0.074435756
0.0488852,0.9022293,0.04888548
0.054555688,0.890916,0.0545283
0.057463508,0.88516563,0.057370894
0.056276005,0.8874448,0.056279257
0.078038804,0.8439251,0.07803607
0.08748661,0.82507473,0.0874386
0.07608882,0.8479264,0.075984776
0.08864137,0.4502766,0.46108207
0.061033558,0.8779342,0.061032243
0.07430325,0.8510699,0.07462683
0.07184714,0.8560667,0.07208609
0.072841905,0.8543218,0.07283632
0.08350106,0.83301157,0.08348735
0.0947914,0.8099888,0.09521982
0.11523889,0.32579687,0.55896425
0.056678087,0.8868825,0.056439433
0.13633716,0.72789556,0.1357673
0.051002044,0.8980112,0.050986823
0.10375971,0.79248405,0.1037562
0.05430101,0.89155906,0.05413986
0.10879745,0.78243375,0.10876878
0.069117755,0.86176425,0.06911801
0.06891986,0.6200268,0.31105334
0.05462941,0.89073807,0.054632526
0.06963467,0.8607343,0.06963099
0.063826814,0.8726453,0.063527845
0.052459717,0.895111,0.05242929
0.061134342,0.8765048,0.062360875
0.08546206,0.82916415,0.08537377
0.05428884,0.8915608,0.054150414
0.051633473,0.89677393,0.051592555
0.073481075,0.8530728,0.07344603
0.049891327,0.9003785,0.04973008
0.057334572,0.25747794,0.68518746
0.06314618,0.87373376,0.063120015
0.057271753,0.8855144,0.057213813
0.06920193,0.861715,0.06908303
0.05292751,0.89414954,0.05292293
0.060692742,0.8790616,0.06024571
0.057572428,0.8849612,0.057466388
0.056917697,0.88627297,0.05680935
0.059137475,0.87990093,0.060961526
0.08399206,0.83202046,0.08398751
0.051660098,0.89670587,0.051634073
0.051709667,0.896549,0.05174135
0.05620656,0.88744265,0.056350823
0.09621819,0.8076548,0.09612704
0.0964709,0.8070436,0.096485555
0.058490135,0.88302356,0.05848629
0.10393268,0.7921407,0.10392659
0.056009207,0.88802224,0.055968534
0.09779721,0.8044518,0.09775097
0.050313704,0.8993767,0.050309654
0.10604684,0.7879074,0.10604579
0.07320712,0.853794,0.07299885
0.085621916,0.8287681,0.08561006
0.0644442,0.8707278,0.06482805
0.065977536,0.86915565,0.06486676
0.051889,0.8965612,0.051549844
0.09520646,0.8096129,0.095180675
0.055935163,0.8882412,0.05582372
0.06498149,0.87004787,0.064970665
0.05574797,0.8885104,0.05574162
0.084491394,0.831045,0.08446367
0.063440636,0.8733265,0.063232936
0.073555194,0.85137117,0.07507366
0.05635082,0.8873134,0.056335695
0.0554659,0.889401,0.05513306
0.066166826,0.8676673,0.06616589
0.08457968,0.83084565,0.08457464
0.052092902,0.8958729,0.052034225
0.066039264,0.8689422,0.06501859
0.06679947,0.86641425,0.066786386
0.05106593,0.89786893,0.051065132
0.050262354,0.8994553,0.05028232
0.024731634,0.9505824,0.024685979
0.06658125,0.8668853,0.06653348
0.05550707,0.88899106,0.055501875
0.04915164,0.90170306,0.049145337
0.052181553,0.89565283,0.05216563
0.04873639,0.9025407,0.048722956
0.064613916,0.8707745,0.06461155
0.04915958,0.90166235,0.04917815
0.06335112,0.8737179,0.06293095
0.100173965,0.7996581,0.10016794
0.38351244,0.49728027,0.1192073
0.053448014,0.8932161,0.05333593
0.04759986,0.90480644,0.0475937
0.09401989,0.81214017,0.09383993
0.07215234,0.8556951,0.07215245
0.048828654,0.9023519,0.04881937
0.10014918,0.79969996,0.1001509
0.054448023,0.89108044,0.054471523
0.056492914,0.8894724,0.054034658
0.08283495,0.8343691,0.08279596
0.05553108,0.88916504,0.05530391
0.057207134,0.8855825,0.057210412
0.07629348,0.847487,0.07621955
0.051799845,0.8965181,0.051681984
0.12298951,0.8191112,0.057899263
